Avg Area Income,Avg Area House Age,Avg Area Number of Rooms,Avg Area Number of Bedrooms,Area Population,Price
55510.47213577615,6.333973361397611,8.051281301723378,4.24,26153.072738776907,893435.1192151045
38734.005216471945,5.641761882673551,6.2979078073144805,2.31,38890.89276031138,401148.5687913792
62245.73982068289,4.944037821424928,8.402290673581222,6.14,44373.63307490455,1290755.036070184
88933.1985113429,6.213762125668018,7.08295190887412,5.5,52976.310409626574,1865071.409637264
58229.76852938537,4.685216834496557,7.854513277603633,5.03,44972.03135872077,1251430.920318619
58282.10007983281,6.421544513189862,5.520686904705969,3.05,49585.56494062547,1133910.648443125
73689.42839239456,5.4768999841883215,8.570357130439003,4.02,49240.317672486526,1688093.2574580356
61667.72080128218,5.5933849024741455,7.333571579687018,4.2,65184.578469023545,1394132.2413865472
78462.90642345176,5.355724655883045,6.479993675106022,4.23,17227.907211617825,923444.1447612592
50857.096531920804,5.51250541779659,8.530697128906949,3.26,40790.18479382438,1131533.5554094613
73331.55111878383,6.6692155981667165,7.085476790132474,3.15,42656.43925370407,1475700.7096609343
52541.31984657048,4.885243249146622,7.225521822643057,3.2,41258.26229239284,842985.8528549682
77922.98616468531,5.931749143361302,5.629372721000813,4.4,36561.833421227886,1327718.3816666016
68811.67169646165,6.4676668491664095,6.4972986566666435,2.02,33910.83149570333,1220700.6961370956
55421.16888677661,8.22391248976807,7.5269519007181245,3.07,30995.20993636248,1403176.4290876691
68776.66670403742,6.1055659606436015,7.492699746858664,4.43,37986.70178970581,1331656.4939736011
55691.501384426185,4.5894104260706605,7.8541957628140215,4.18,44019.21209645203,1051567.9457782458
72654.57335668003,6.1061640380571465,8.338978426383282,3.23,51456.15053320041,1813857.826361287
67362.46375491613,5.8820023942497395,7.0062849527328765,4.21,32363.37953040797,1041237.8173865615
90863.99999222146,6.3138913614044245,6.370260764760138,2.44,41837.47517110698,1746086.988928609
69173.67165539048,6.305722898881768,6.148469909905338,4.03,44935.37805895035,1412881.7839693178
85592.38220880022,5.5826563433180585,7.826728311728426,6.46,25670.37861494764,1557626.7809485218
61625.05933374253,7.0482784213522365,7.4581546216478385,3.1,52850.41342484369,1797105.1029608748
65197.99542385437,6.81064657935768,5.617601975546616,4.18,28162.44064470635,923246.8620740193
76009.29702564463,4.750349730674836,5.386571385476851,3.3,26888.408698470528,834185.5784090377
69421.03241655503,7.79875936303165,6.858556208111793,2.46,38962.02283377091,1603749.9836054868
79348.43746628503,5.969126805284066,5.814822648120503,3.09,50519.289957456844,1510996.4352668852
81239.17438272205,5.8889270002630365,7.75969571695068,4.04,27384.865368981802,1496539.312892634
71348.46737659562,5.627573770835682,8.092940260322543,5.47,45263.03507175667,1447325.6396977373
76024.76683612159,6.7015638187332796,8.574096901497999,5.5,16619.26851762069,1361841.9517155087
62421.968879093176,6.165032768911723,7.085072362269311,5.48,50370.06338391123,1409977.1310957712
85192.74240775467,6.501045967495803,6.889478356843396,2.22,22850.062679027866,1534111.5806179212
76113.36652906767,5.6257618106044385,7.067777356203628,6.13,46903.73742854483,1484688.2340335343
75767.70342163756,5.632818849868281,8.299378648804256,3.37,27444.585559512725,1379169.4487306818
78070.07374343679,4.4442990016496315,8.404363247468428,3.24,60023.36095793638,1884385.649508617
70965.06765225787,4.999277265050422,7.459938619570672,6.26,15482.452432840892,856383.5013562267
83016.4314482887,6.817154256245309,6.3130620776485085,3.46,34140.167518030765,1689512.1795895589
71105.29155932335,5.959944594187603,7.778720808765978,4.49,48457.02135723376,1640185.798296818
42814.993038002445,5.247613112576711,6.080981099574747,4.02,41426.38976538511,452530.17669958476
68071.43316917532,4.865438377621171,6.1085669945297445,3.39,35525.87604223867,980145.7829029821
72992.36051310218,4.878964940323385,7.59899851319281,5.02,35123.38281045343,1449409.4356042852
60912.71626222701,4.81584758079883,6.823673796021046,3.17,41100.32969896883,814784.2457280058
70670.58384342166,7.598694555588024,7.947237704854317,5.13,40022.343434129616,1735637.4144256697
52308.335516551066,6.851508430289072,5.531987766880282,3.49,35703.99249496035,964924.4932605559
68210.63013143494,6.555905513234652,7.35488318536354,5.37,52591.357474005235,1490718.334949335
69380.01130521133,5.719610134336443,8.022282697784789,5.18,28115.603162970343,1086186.4278047495
80366.3748095381,6.614014679854,7.308434244877509,4.31,42775.98295719245,1759180.0436353062
74775.21982855053,5.7588706142310535,6.797252736548876,2.06,36903.30848520991,1315828.8598351076
65210.24230795369,6.405674717330547,7.542378229759843,3.11,39286.15766476114,1137685.1162854831
77336.03094987595,6.2027116483735885,6.273381407147366,4.43,30222.691199206813,1446155.1797020894
72661.75012733735,6.472277303078455,6.971292637981097,4.18,47048.49000827968,1602903.280708731
78656.37836512277,5.400689144736288,7.632469694475563,3.13,30157.629500070518,1440246.3298730918
63824.39453852896,4.991750280124403,5.00383636755668,4.0,40086.45874888305,800146.2260609316
74625.7447408853,5.15415140267583,9.034975732531263,4.44,35548.65188779379,1491538.499250119
60749.23426903633,6.4651229977169296,6.168513957125187,3.25,32891.15940827293,969323.4858200226
68780.90721760201,5.158749773733193,7.748133072067469,6.2,36591.957304993455,1055772.870780992
68923.68486114165,6.647405764481263,6.581800006871263,4.29,40903.55890967483,1299430.1759553957
70190.79644494488,6.745053761849909,6.6625667327280365,2.01,29215.13611183857,1340094.9662054193
86690.87330097138,6.2599009337225535,6.676265370468488,3.23,42589.62439070174,1723729.6551644218
68935.21955714918,5.53496589474438,7.410784512956858,5.48,37908.346648138286,1214104.9338822474
56851.99570538192,5.4419915935389245,5.853657263638046,2.21,23915.56441612273,393639.07395721273
51586.274124818905,7.610990915306426,6.927858675306696,3.47,55449.40709951745,1472539.9582662669
58276.58119072122,4.3635241818297885,5.8475107415012575,4.01,31457.042848876645,502553.05218755367
82713.91148474599,6.447963566557065,4.5838699610814295,4.29,29936.397188827617,1296223.7064925262
73451.09094297433,5.968185410506481,5.906940080477402,2.1,49251.80802931127,1342814.9485133728
69667.17920837186,7.256935687825699,6.573618400457013,4.42,53056.06199593409,1698219.757464694
59375.1869948062,4.6107278161128065,7.567953459961678,4.41,20794.821498853667,555504.1478098433
66036.73711153322,5.8047545043209805,7.1428355180047305,3.02,45577.3024282325,1298980.8289499965
65885.13575905452,7.652591048672674,6.1960933496107495,4.02,34100.916770806834,1440736.5832582822
77417.22283721117,5.663860359296706,7.580906575201397,6.29,26527.29794929289,1145351.1612325564
78276.40182054395,6.8128649841067075,6.9972846586243325,4.23,29483.358606243888,1546957.2264619076
67160.85009495738,6.4442833086243745,6.86113156424428,2.12,33805.32623365143,1070818.731368435
81835.86399437947,7.7494024079720125,5.841565100650506,3.34,51039.38781527701,1993453.673154315
61426.001335054345,4.143032900715244,6.4840957069445935,3.32,45701.33284950762,891981.0975959449
80889.66854359617,6.613521402849128,7.993419929551012,6.18,12513.681730413733,1443842.022648748
91458.32735199408,4.1360218041403485,5.984186173183613,2.31,34252.72864072826,1305219.5213491023
59119.586318125126,5.463875478325175,7.733375130013933,6.42,45539.12184795041,1238708.7597381796
77413.92751058174,6.2047892378054526,6.549836017420473,3.21,28795.12019644605,1241386.7369789924
60421.754085811735,5.6327933657923746,5.781082744033308,4.07,32754.830843512784,849008.7046985144
79354.05043579653,6.985000857273875,8.146308837718248,6.22,39092.18544466068,1656785.4477005391
63151.16340484582,8.38109586335899,9.921519788746023,5.04,42266.29337176959,1896650.32333935
68805.02073083728,6.0959919978177695,8.126158726796017,6.37,40744.09196872339,1300362.0280723723
78032.88184835555,3.7848394411529687,7.6190114564311875,4.24,35334.6336723284,1159749.0902788169
76071.78642696864,7.166337988646481,6.861206526045092,2.05,15586.357297432343,1263743.970748335
63334.566209337216,6.907220596711931,7.286039798462478,6.25,35638.538167032966,1292643.5202523577
63650.857399579196,5.655902969359668,8.037262999957154,3.4,46457.01873221831,1357710.964922556
66181.91715112494,4.821035379131628,6.545256912380303,3.14,25337.011574023814,945551.14893088
71717.19137078346,6.142770987978815,7.709022645769727,5.24,51974.840175874444,1572099.689856232
74419.53564492357,7.814354698804238,8.469380100208454,3.31,48591.39345932641,2019424.2222642573
59289.68479032783,6.58681592126627,5.528943863929147,4.28,29496.94557525833,831471.5304107015
72197.37837689702,7.061757188010174,5.733871078037487,3.03,34598.979678439224,1408347.4447394784
69423.92860067426,5.836866404616032,6.703754321060981,2.3,36409.132305851184,1154126.215688569
64231.68421649361,4.311017566175772,8.747408786569977,5.32,59717.669765014005,1521085.4724705894
66005.3109157367,4.986835829126858,9.369370842541382,4.13,43283.93363145524,1522143.6413856596
82943.8890671496,6.0211057084731925,6.27845280074448,4.25,50524.73673769297,1528714.3052796978
71735.97897219993,5.907234419342902,7.076943827925973,4.2,38244.58138761777,1289042.121469333
57319.952660477175,6.735563720856223,7.309515328485888,6.19,44738.39585097909,1222799.3397221712
72363.20417479906,4.509671100906738,4.525421030814885,3.03,42543.53999624489,792174.1738214786
87678.16324158637,5.056788805799545,7.712774152645954,3.16,43805.52188768892,1753967.4765968325
66404.1655015575,6.2059391720014965,6.2001156712792564,4.5,35977.319161175816,1149524.698591107
94295.6632538238,5.0794850759826415,7.25514073313275,6.43,46014.58221689867,1876497.2688775952
60891.73221546553,6.5907288558151365,6.3173996063025974,3.19,41217.11681862092,1045348.2299536541
82264.14522465074,4.758588072255769,6.422631236394558,3.46,37581.05337624488,1323300.7199028442
58666.22577038457,5.418954685258795,6.458755876008711,2.45,48132.619012554,997239.7077553512
62497.329001915576,7.286100980362577,7.4646337318904425,4.09,27485.242795529848,1204939.9039192782
84226.16640951639,7.9810539996058925,7.934351162477792,5.01,30167.233427025938,1877941.9714230741
74380.94273087138,5.3306038197550265,7.6428949474911425,3.02,37315.78840069791,1245053.4325274914
73753.73932969291,5.57759238301394,6.160888332750522,2.42,24970.70551905041,1165990.6036967745
76355.74398482482,4.767040190784984,7.124398855105502,4.23,50209.551110972636,1517152.5846254574
59024.710661669495,5.4830829489315365,6.0659001949819045,3.36,36271.52986022418,847767.9215653625
54241.45833422253,6.687493061919294,7.034591892831683,3.3,38997.78365725976,1012269.4686781849
90493.59809656515,4.606562546813813,6.532431958014303,2.48,45211.00806442664,1439431.4528896934
82665.2249498654,6.56228909523974,6.345069812319841,2.44,35513.45835190362,1461511.881271546
45520.55048806487,6.03224454710353,7.683664419385487,4.15,20070.23130107336,678587.2437272832
58927.57935858457,6.304035221788332,4.415753056275482,4.23,49100.823493218064,783350.673223018
63689.475437273126,6.4881493992021495,8.69531315880096,6.19,36260.06673411712,1499552.268737694
82989.95630270234,6.331567258271915,7.774634207397241,4.49,19372.747679741304,1458422.8106991698
81614.86856354722,5.186637720837059,6.2852068934335525,3.17,33611.440898591616,1228879.8670132514
78661.54624171027,5.182693359129827,5.553070981905925,4.04,25087.37081408928,932380.5503894528
56907.13413143737,5.364399329273002,7.194020913127903,4.17,38959.491067014766,834268.3429210644
74636.90015787883,5.740076079629321,8.902224390600221,6.43,22880.82332444314,1351007.0408580992
63926.10710734321,4.791357601372162,5.697630215085457,3.35,54954.76258928091,1068786.6717911256
62320.25859274637,6.417495592988509,8.427868531646302,4.0,14596.250298399722,1124396.2490127091
101599.6705804352,7.798746015193262,7.4805120260015965,6.39,37523.86467028772,2370231.3201015536
66051.5497696643,7.4654961058230365,7.79586818575026,6.49,26761.93539771201,1334952.6051186721
71475.82648074065,6.652483886200275,5.651019168902731,4.14,48227.074286620205,1504441.0101502882
63137.98269868332,5.391557787902904,6.913776479006685,3.36,47697.268594601795,1153435.0923530154
57223.57389105551,6.316381846904958,8.460541117957773,3.43,44907.3786475598,1259357.0232683488
76075.15425991673,6.905817830560862,5.985129881795015,4.16,40368.56037771903,1567745.8067451175
74579.27073249071,6.021541531076558,7.336151988281406,5.37,44873.841349400565,1516419.7207188457
84292.53037032088,5.803943529715875,6.769938966011512,3.21,36446.87144094857,1365151.3942278114
79120.44152108303,5.083360729776143,5.401786825109081,4.25,39563.971196089085,1046030.1142282495
57143.67881864429,6.150796319182242,6.848577731870527,2.09,51479.070960329766,1233965.837378124
66300.5819244966,6.114218506617057,5.588030875880975,4.22,31581.83851602314,1009769.0775382696
70161.33285318223,6.2474305516693605,5.821400900299122,4.3,37787.662953123385,1453597.5066767503
75212.32679846906,6.0524083972752365,6.690464211846678,3.17,23162.910702742418,1103206.75496809
86762.8828636063,6.530193290345818,5.1069622472529925,2.09,47724.58135506082,1571253.5314750457
69180.01606879848,6.583566247134919,5.51489720479704,2.29,38114.52632973797,1400111.496727653
78010.92037895907,6.924538814010974,8.210602123066517,4.42,44157.28658585619,1822987.8197245803
65192.10563493747,6.275508702438973,8.01788918114772,4.47,26228.39457735813,1174747.5505841346
61325.0789079817,4.338810571596381,6.303479005577383,2.48,51406.73990175151,1147908.5287110873
62617.329199295076,5.463119185694131,6.45062029582509,3.48,48372.29885448937,1124125.9206489702
63970.62442275237,3.7459222626388446,6.5024111141751515,2.5,31944.552573805475,822934.8312947354
68860.5858087625,6.376583394154059,7.351612386736484,3.03,40542.81391156669,1448774.9705814288
66701.76617365182,4.775907553021806,7.9215773907439955,4.36,37752.9152190456,1063630.927500455
73823.93879248582,4.739240943048462,7.590101512298819,3.19,10555.702823227939,861657.3994253613
62995.19211957317,5.3801745217293,6.191981453708657,4.43,34347.243175171316,1034760.0399469784
75864.49780522147,5.635341192083005,6.6563876056281925,3.06,35756.68693893023,1240864.1544719306
72687.73326997981,6.708692006879116,7.80058068207421,5.34,35427.10591124279,1442372.0436041143
67059.9176861546,5.952826665857044,8.368596560688015,6.46,35294.28359954228,1390620.1681542809
64705.3834116736,4.6720287320258445,6.386089397657938,2.24,33900.19874789649,862407.8170122284
62382.46125854514,6.1792053252705,6.7326398643975365,2.05,14347.019407118412,695152.1733037663
61355.945983460595,7.513298007125827,6.3883626345670805,3.03,43645.05069231821,1392537.290354905
59331.068938450684,5.191940877548525,8.399486149868622,5.09,46669.8988471065,1200653.345481142
44218.54111046821,5.589395643242277,9.449249570616024,4.23,35420.740943084376,920540.6539499458
59260.861584749786,6.415791941089053,6.776273717873484,3.22,55030.172876717894,1300433.5754203456
79159.30099317507,5.347700379676623,6.083193453991559,4.01,41296.72793398351,1172188.1935091391
76916.95250416793,5.736988858765253,5.623473081863049,3.2,28213.40918962116,1054732.6003096679
62450.6289892546,4.141508415152611,5.853322091362604,3.12,41190.20808180833,615568.113378455
66447.48322221053,4.376753749611677,8.422240324024308,4.31,48261.04958929466,1271396.518005975
62173.580099008206,5.098958554487097,5.662268147045037,3.14,3883.448164008629,231189.8209898588
59611.332368322386,5.522890844223667,7.3966975977782825,3.27,40395.081254083205,1040782.4858810924
65531.10906061909,6.483332048045317,5.564653446266574,3.07,39367.45001534479,1111710.9004220779
52681.22885907227,5.369021376385974,7.115186212054943,3.22,44203.08094635655,885796.2795967467
53348.62640653084,5.5880809939528024,6.541849058461793,2.5,36499.84396619038,809755.6175461733
53048.672513614714,7.1160285181484815,5.329030779329608,3.36,46984.15576375234,1095794.165051065
74283.06409015285,5.690518257427738,7.544191391751128,6.22,21446.34225604148,1138609.172936965
50212.439534801175,6.645207266968553,7.404114200044857,5.44,20913.655444167674,873241.9885742475
75012.34166008537,6.742828083888072,6.604334981186942,4.1,42877.42414743754,1413579.8167508715
81858.57318450278,7.3586435065478435,6.2190181936435485,4.03,32549.992225660902,1730084.4793008969
53664.07770415733,4.4159974122153605,5.938396400537728,2.19,57110.64893623656,996243.424938816
89502.84665832229,4.484345905671032,5.178078664413969,2.01,40836.130133211635,1273518.7367614836
51927.98503536702,6.1828070992154025,7.167177512736357,6.05,32256.638564328456,970177.1054222828
75927.35904705006,5.8531498976806136,6.0828413103880905,4.19,22993.635442671588,1143203.0678656865
84802.78760491282,5.101613799652768,7.844811964442935,6.04,35748.33147389679,1437983.8247179326
66961.66441542987,7.4129885479976725,3.9502246874597167,2.31,33423.293291706526,1128720.4195686004
86375.55797823201,5.675667394377125,6.657391847052313,3.05,39781.74684010264,1532533.6109384932
59046.444231030924,6.670060466269256,7.335984715058728,4.06,37813.714629785696,1082588.7273654498
68368.40084251894,6.214134474458753,7.298146653372737,5.31,28438.89282516253,1156308.16875631
61018.603280126175,5.353196392445438,8.24275634825539,3.3,43395.73599084861,1168760.4276857057
65566.35691483965,8.082879393187545,7.302751132163054,6.15,30117.17187850544,1357575.8516151062
59878.06935321452,5.486063019505209,6.6934343593726755,4.01,44212.90534512637,920498.9373832784
76573.47529712027,6.07810855709872,8.861577100671784,3.37,40002.32738638181,1810782.4134547503
69013.36835499352,5.976152430521124,6.448118672540683,4.26,17180.483530088924,903657.5625479298
78734.49400443194,7.648432414710834,6.088061911419518,3.08,36688.160692137884,1850513.52744405
59035.951792149324,6.914086745566868,6.717020450923573,2.03,34753.415992160255,1148720.9050037193
83940.12815840267,5.387931861606589,6.583805320390872,3.23,34602.37799992935,1492033.2046736872
54920.06338589537,6.827612965725929,6.188287003297128,3.44,22835.584431265226,831168.833673851
65554.84252111451,5.09206414213944,7.982764100378223,6.47,39239.83825267677,1130677.4658439818
60168.27409122959,5.243364285080455,6.317906884605081,3.12,33460.47314149535,737202.457611395
52540.79710084196,5.3764325191371345,7.387603516957648,3.24,32090.230235940366,578309.0861866743
57182.80245065902,7.120342378826938,5.242644353667428,4.22,39293.040627997565,1112223.0080549058
55470.081861025,5.69477911193525,6.810466039334995,2.49,36246.41293484103,962531.6648892356
67877.0233374628,5.6785093258066786,6.320235228097501,2.38,19524.09855328009,843650.8278900945
69439.942960083,5.0733089759278025,8.1883805471403,5.38,33995.76662408447,1217267.9340243659
51874.09568770993,5.6114548385056455,7.001947254244608,3.35,26197.839078645484,450307.01738072827
75655.91360453231,7.432324254620799,6.770586414126536,3.33,31225.123268013464,1663473.1208282846
83973.30118998881,5.939669344944591,5.463987578160381,4.03,20159.921650129174,1164615.9678425193
65987.71143737834,5.759500814659246,5.6905063468558525,3.35,31771.52976322246,1263018.1269889686
94292.26362515424,5.993314343938303,7.278782581856344,5.36,53620.890504330986,2197436.8754965314
62938.21671308336,6.623682253670157,7.661922672251912,3.15,48947.357919536735,1721261.81159612
72124.77145870804,6.181948205530071,7.95323350777987,5.19,45415.721297805656,1670908.6619607303
56398.33364581272,5.793523641828227,7.1207173231623875,4.16,50909.697077737364,1148749.9333118591
50665.98873247467,7.385098056456324,7.067904618553484,5.19,29726.014599060498,1154883.2876026726
89475.5596986932,6.888438527789724,5.23351353804151,2.4,31070.43183010677,1707269.5277034238
45633.84195243276,6.7338662150343005,6.827278725742844,2.35,42371.58425581331,1108406.7859168318
66875.72690226247,5.696277886428125,8.38695203529625,4.22,28819.043135297,1256599.1787555614
57849.54551187025,6.556265640555052,6.351662613919193,2.38,43048.77791925124,1180967.734958887
62881.16212491925,6.175657448340899,6.507107741630369,2.12,22580.312758189146,905435.84288734
61091.45388054303,5.997742589499707,8.196511734460422,4.05,46536.72488235598,1450122.715015601
65973.38432002487,6.397171887390756,9.00776828203455,3.38,40765.39798523255,1382810.7056157028
70280.68819235449,4.62516432911896,5.62550981808095,2.37,38916.17468816861,868694.0736998019
74428.12576480818,6.272527603245837,6.112848061724574,2.49,49465.95153699121,1471746.5551187624
49500.17911142344,5.900200397788717,7.514610863888812,5.47,25186.537411352456,676377.6614159645
88905.83825633029,6.1862991094590685,5.989111803157901,2.16,26964.694916233373,1462422.2560780603
63858.0794960975,5.476039766989327,7.140330542135965,5.4,23808.179069723432,1036782.2448843295
64044.032496643165,5.220986982312443,5.825405472888403,4.41,58887.99940843419,1122967.3851719948
73035.02575537213,7.553762646844822,8.114826162000767,4.23,43408.42045906005,1877073.574771984
77722.49799845976,4.717414037793958,7.743944662663852,6.13,57287.59897246426,1657363.0570933966
69185.70618027235,6.418572453266427,8.722697980366805,6.19,50096.980270762775,1757395.7872397113
67203.28573801894,7.206743705595572,7.303116175027231,6.09,44610.45332026536,1539084.9218209032
69446.45521421457,6.755066604029044,8.50098164829101,6.29,47025.183677287285,1738788.3818940688
68700.26772774284,6.994378692239188,6.578204659760172,2.26,22481.158958463642,1189466.7143340828
56671.14988835218,6.8547147316796515,6.288488368552795,4.27,54543.43677867152,1316793.5692341109
76824.55956824671,6.167840180435637,6.699457258318473,4.23,43904.6292225593,1542970.947533841
62846.905063162776,6.017848009636503,5.144709635560877,2.04,34628.99343368247,1024973.1952142385
73086.23820664003,6.648406794489484,6.395175979754683,4.34,28913.106055732955,1353182.4938991645
70072.52185568771,5.805508468850943,8.479921331474504,6.2,43181.82465063765,1594089.2414471263
74881.59853450942,4.1259009198896965,8.457886906310472,5.11,60895.40816548508,1501048.2038845343
53288.003252523806,4.204036516403494,6.996336096107737,3.22,48927.304433557285,810537.1483921647
74245.86605344585,5.082516102189333,5.961406780001048,4.22,53039.31613258309,1270297.5449310536
83112.21223792994,6.103406958328785,6.5697320337563045,4.09,44876.89970941581,1591022.9035030273
65243.822320673826,4.948259701478795,7.987512615786168,6.38,26710.178327187365,1040652.8389956213
62926.701148883985,6.500168689343377,6.411871045228232,2.14,6248.756079633426,639471.7361335896
53302.259238277176,7.5831060793260265,5.607135037827076,2.02,33222.761880377875,867898.2822421397
54965.875016367645,4.361132901412265,6.8278913839486925,4.32,47460.60700785244,776125.597113738
73704.6322323966,7.51064204531574,6.5618049318260985,2.37,11637.892909063208,1202844.3737125816
64675.130460478846,5.7855058901604055,6.436541956458293,3.42,53742.84199282112,1346379.9849433708
72392.88503561032,5.581331967610668,7.081653163943845,4.23,23997.45355405209,1014430.1205663059
75033.91776859196,5.2946275345282166,6.987367713866961,2.39,27355.829791753706,1373512.3017761726
81291.67049062853,5.213993837868868,8.429901753415908,4.19,33097.556411490266,1454749.8065940437
55992.03458752373,5.2998581903650255,8.098857048023557,3.08,32032.637771932783,1166600.4566258276
57108.618443590174,7.120135331654605,6.393210121895403,2.23,43511.01798937912,1093253.4909345591
82373.20842942756,6.3277734025867565,7.207985937416156,4.4,67701.64979544005,2130761.9996576803
67433.3999444007,7.782461200355238,6.5640275813209366,3.05,41030.40890604576,1719762.3080492232
61088.393613563,5.8107248407197964,6.085444349087063,2.18,40426.83516753531,1019880.6530541872
69650.72902863957,5.922774742157161,6.201155203178255,3.05,41608.06465514528,1296645.374940565
64163.541805217275,6.866750202821629,6.933770891282848,3.0,39354.78925701418,1372878.5343937918
68606.87004646135,5.930005937719362,6.98027412807717,3.43,36084.837743665725,1117011.1061847066
65739.68601846813,6.20109860681206,6.722967191668363,4.16,27721.39364061481,959734.8132979808
50709.353904886135,4.761837691915744,6.822058698839166,3.18,60199.842545532956,1074824.8164886816
65083.880093712745,3.51888631465762,8.37499940603057,3.2,39498.30028106395,922054.1319412548
58726.529211190136,5.180678469726363,6.979764638407414,3.24,40771.028609287234,1017374.0233573731
58593.447916801175,5.876893587905999,6.663904269358723,2.1,45694.50757299083,1227401.538986844
59466.86559642805,6.503451263213947,7.110081473308737,3.26,44825.81265323602,1226041.7830216552
79619.8642706259,4.752153194277018,8.354961506508646,3.11,36156.92049089663,1411334.2194755576
63134.63941534183,6.6762364090881166,8.482316889958181,6.25,27554.286867237508,1317234.0428795859
81699.92090223843,6.784351387659628,4.765058235157006,4.4,33957.00202947561,1250144.0124389715
49863.22687394159,6.777375018833532,9.640681638087132,5.03,42056.84712451792,1389047.5577764665
66835.22011827826,6.525598482211456,5.2284394477919856,3.16,23523.601978179115,792449.5430652391
81301.9198350127,7.082681187386688,6.776125366694911,4.06,40860.120480707104,1860681.9470210185
67350.16774285879,5.62645684811985,8.030099124519673,4.13,26076.39086327163,1110827.8221612975
77947.46436444054,6.441788608772876,7.193403797930263,5.46,29660.796579614947,1539129.363811181
59941.018395210296,6.513866250061321,6.938066306882899,2.37,37853.30133692322,1132779.8367625305
69876.35717407223,4.996375474442633,7.253765741575396,6.13,20038.861895953818,839629.5121744731
74909.72422423067,4.22588812686821,6.922914742693437,2.29,40193.52871544691,1243239.0034040422
62209.872314405184,6.1623297407661175,7.9898074304129025,4.27,32529.9507165867,1104109.0350293606
83372.64233772323,8.553939374084525,7.86397120244396,4.32,14502.44476839008,1664301.512323261
59273.4223358332,5.7155460284437405,7.662476479349415,6.0,20353.16099160739,818289.7642087417
52916.367595851014,6.636284909897075,7.56922069841404,4.4,36105.06961141978,1062666.3663835817
64714.524162319416,5.153745231570432,5.4906318685398565,4.45,23836.53843366882,730043.6450595969
63427.8105336403,5.164251654256018,8.730904572013621,6.0,31689.93323170185,1307173.871509329
72885.52311761642,7.641965159547379,4.969158206596392,2.22,36711.494257445134,1464710.2063623553
63780.04015205968,5.044290161875439,5.890387970539634,4.1,32010.22811011815,769851.8034373517
59709.933109846985,6.320753254964687,6.376804344225521,3.32,39383.96585989912,1012023.3986385613
68275.58119560039,5.534934173891852,6.277831678398438,4.13,31383.070689686017,866328.1313278642
78556.79705350321,6.162173320859362,5.783253683484185,3.16,34677.724299158246,1222726.5643610677
57471.943167514335,5.970952517976206,7.3591947365241746,5.37,35822.60168358347,998702.0371241436
58583.508449334375,6.952034052216952,9.472742073573908,6.47,39910.34267650703,1644242.137141663
66537.2527167054,6.3460797441613925,9.26896684721935,6.12,53721.141290673986,1817188.450990874
78269.14256321063,6.523187584825826,6.023472290442287,2.3,54954.971886159336,1553976.233904922
70562.35850589706,7.037251616988086,5.012792885931186,3.48,26073.222302937407,850593.3376577138
65594.06738575947,7.492803316640665,7.113685099545788,3.3,24580.563700286006,1179987.3238175
72493.20943517992,6.609326162330817,7.509335526846696,4.23,40722.65597341961,1554986.694877213
60757.08121028687,6.486568179113938,8.155915088372643,5.35,35561.08440735087,1281378.1744748696
72920.86775385813,5.397964171368026,7.736952386634821,3.43,35656.22969097452,1125677.6043161764
76134.67776499875,7.248108065608657,8.425820687724576,3.13,34956.12615961225,1705889.8866984085
56957.835209067176,5.969854495066259,5.935709308708148,2.05,29498.964186669928,783565.1025001407
54642.706282336534,6.290968539826848,8.98248592359706,6.12,42987.06573185946,1355362.955587261
60018.893768760936,6.650993717991443,5.2586963937301485,3.07,35188.91825895532,927181.0663926834
67417.11234837449,5.7288277971674635,6.1952703081616525,3.48,36002.29607890185,1058517.809925588
56088.6394011427,6.4306483598935795,8.840667907910793,6.24,44796.58583296762,1397564.1562824405
70850.13050242246,5.333909302432557,5.487903073420924,3.12,14731.9697575126,635429.2305190088
69692.47332595229,4.614993462098657,6.377310794535163,4.27,41818.00491016256,1104701.2344207321
68104.65855749702,5.897648506333318,7.050999423549683,3.05,35008.267513768515,1368134.9976821383
50521.463558108466,7.37445793806288,7.149611673083322,5.11,36713.864843358846,1204117.4186541142
64900.197934874035,5.305069349849917,7.260436972471862,3.31,21815.488883338345,517937.58954093023
78951.73589653846,5.443039345845366,5.759583193048414,2.18,31055.051089901317,1241182.8349670342
77553.90640090409,5.061805489274094,8.535375454262747,6.45,53405.50581475936,1603627.2802189654
56734.35076346211,6.15910141255275,8.280403871031544,4.3,27982.2717072182,1063206.3779510346
72827.97131894053,7.1817436780869475,4.419215488448463,4.13,39730.48179227842,1269293.2087360441
76306.64870791876,5.356330104467872,6.733906479854878,4.15,18041.943502071856,1063399.2747829244
57293.427400775145,9.125282872631168,7.78000763085266,4.3,27991.839997525567,1561313.8376386245
65088.08823985058,5.782009284307437,6.790149675147148,3.11,39863.17255227023,1135613.4318414165
67813.67657888071,5.672336690398967,6.3964450896159875,3.14,30253.85747593123,1057347.1660527764
52866.901827438924,6.595790348048527,5.767253271528123,4.34,31925.899584471856,772310.2278261484
55956.67845681178,6.475495935148042,6.505406567465657,3.36,32844.56439306277,989263.23661234
56225.554131547324,5.901931551926474,6.68670947782624,4.13,35245.74480830359,699323.2623925492
71532.97910875722,8.187045841588748,7.117961736809296,3.01,28635.373274471127,1596342.908747797
70514.4257374634,4.444530277961625,7.311785484005708,5.41,52378.25121771205,1499153.0808398786
